"session";"created";"modified";"ended";"expired";"last_outside_referrer";"browser";"server_start";"consent";"gender";"age";"edu_highest";"SES_subj";"state";"work";"study";"relationship";"relationship_qual";"income_before";"income_now";"offline_purchase";"online_purchase";"credit_card";"credit_card_amount";"debt";"debt_amount";"clothes";"shoes";"jewellery";"electronics";"grocery";"gift";"books_movies_music_games";"health_beauty";"bags_accessories";"hobby";"clothes_value";"shoes_value";"jewellery_value";"electronics_value";"grocery_value";"gift_value";"books_movies_music_games_value";"health_beauty_value";"bags_accessories_value";"hobby_value";"attention_check_1";"coss_salience_1";"coss_salience_2";"coss_salience_3";"coss_salience_4";"coss_moodMod_1";"coss_moodMod_2";"coss_moodMod_3";"coss_moodMod_4";"coss_conflict_1";"coss_conflict_2";"coss_conflict_3";"coss_conflict_4";"coss_tolerance_1";"coss_tolerance_2";"coss_tolerance_3";"coss_tolerance_4";"coss_relapse_1";"coss_relapse_2";"coss_relapse_3";"coss_relapse_4";"coss_withdrawal_1";"coss_withdrawal_2";"coss_withdrawal_3";"coss_withdrawal_4";"coss_problems_1";"coss_problems_2";"coss_problems_3";"coss_problems_4";"bergen_salience_1";"bergen_salience_2";"bergen_salience_3";"bergen_salience_4";"bergen_moodMod_1";"bergen_moodMod_2";"bergen_moodMod_3";"bergen_moodMod_4";"bergen_conflict_1";"bergen_conflict_2";"bergen_conflict_3";"bergen_conflict_4";"bergen_tolerance_1";"bergen_tolerance_2";"bergen_tolerance_3";"bergen_tolerance_4";"bergen_relapse_1";"bergen_relapse_2";"bergen_relapse_3";"bergen_relapse_4";"bergen_withdrawal_1";"bergen_withdrawal_2";"bergen_withdrawal_3";"bergen_withdrawal_4";"bergen_problems_1";"bergen_problems_2";"bergen_problems_3";"bergen_problems_4";"attention_check_2";"ciss_1_task";"ciss_2_task";"ciss_3_task";"ciss_4_task";"ciss_5_task";"ciss_6_task";"ciss_7_task";"ciss_8_emot";"ciss_9_emot";"ciss_10_emot";"ciss_11_emot";"ciss_12_emot";"ciss_13_emot";"ciss_14_emot";"ciss_15_treat";"ciss_16_treat";"ciss_17_treat";"ciss_18_contact";"ciss_19_contact";"ciss_20_contact";"pss_1";"pss_2";"pss_3";"pss_4r";"pss_5r";"pss_6r";"pss_7r";"pss_8";"pss_9r";"pss_10r";"pss_11";"pss_12";"pss_13r";"pss_14";"stress_outbreak";"BAs_alcohol";"BAs_smoking";"BAs_legal_drug";"BAs_illegal_drug";"BAs_gambling";"BAs_gaming";"BAs_overeating";"BAs_other";"BAs_other_text";"BAs_other_freq";"sds_2r";"sds_3r";"sds_4r";"sds_5r";"sds_6";"sds_7";"sds_8";"sds_9";"sds_10";"attention_check_3";"sds_1r";"age2";"feedback"
"yYU_HDcosMs7yPWsQhoifVS3b4hxss0BLPOnMZ2CPJy_0IVPqdyaTGlqmKXAs_zy";"2020-03-26 21:16:52";"2020-03-26 21:31:41";"";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3PZDLQMM0YXWCP47XKX759SBYEEC2Y&hitId=3DZKABX20MH3NW4FVSCGIUT1LNWCVW&workerId=A1MBEQJXRP50O&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"1";"1";"57";"3";"poorest";"New_York";"1";"2";"2";"";"";"";"1";"2";"1";"";"1";"";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"";"";"";"100_250";"";"";"";"";"";"";"5";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"4";"4";"4";"4";"3";"4";"4";"2";"2";"2";"2";"3";"4";"2";"4";"2";"4";"4";"4";"4";"1";"4";"3";"4";"4";"4";"3";"2";"4";"4";"2";"4";"4";"2";"8";"";"";"";"";"";"";"";"";"";"";"2";"1";"1";"1";"1";"1";"1";"2";"1";"2";"2";"57";""
"597CoMlK9k_kyHfyhjZJrTaRVZuf6AQQbQMwUos4P7Z93bgAejgI-Dr5yIh6Nfuj";"2020-03-26 21:19:32";"2020-03-26 21:28:38";"2020-03-26 21:28:38";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3MRNMEIQWAICI3WT7MAN4B92PEFLDU&hitId=3DZKABX20MH3NW4FVSCGIUT1LNWCVW&workerId=A3RQN5RZD1N2KP&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"1";"1";"46";"4";"poorer";"California";"1";"2";"2";"";"15_25k";"15_25k";"2";"2";"1";"";"1";"";"2";"1";"2";"2";"1";"2";"1";"2";"2";"2";"";"less_than_50";"";"";"100_250";"";"less_than_50";"";"";"";"5";"1";"2";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"3";"3";"1";"1";"1";"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"3";"4";"4";"3";"4";"4";"1";"1";"1";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"2";"4";"4";"5";"4";"1";"4";"4";"2";"4";"5";"1";"4";"";"";"";"";"";"";"";"";"";"";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"1";"46";""
"8C6OWEG2AhKIRTe6tuTi-ra8OX7Wmf2hIF5jNxiFjAnTZ78XTPVzdxI_lFVh92y4";"2020-03-26 21:20:52";"2020-03-26 21:35:11";"2020-03-26 21:35:11";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3TPWUS5F8EDIO52EB4METG802L6WCX&hitId=3DZKABX20MH3NW4FVSCGIUT1LNWCVW&workerId=A3FT3XPTOWHJMY&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"1";"1";"32";"2";"average";"Texas";"1";"2";"1";"3";"under_15";"under_15";"1";"2";"1";"";"2";"";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"";"";"";"";"less_than_50";"";"";"";"";"";"5";"2";"2";"2";"2";"4";"5";"2";"2";"2";"2";"2";"2";"4";"5";"2";"2";"2";"2";"2";"2";"4";"5";"4";"5";"5";"2";"2";"5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"4";"4";"4";"4";"2";"4";"3";"3";"3";"2";"3";"3";"5";"3";"5";"2";"3";"1";"3";"3";"5";"3";"4";"4";"4";"5";"3";"3";"3";"4";"5";"4";"3";"3";"7";"";"";"";"";"";"";"";"";"";"";"2";"1";"1";"1";"2";"2";"1";"2";"2";"2";"1";"32";""
"vGB2dMPZfc1JISo57n5pNhVSqyHpKZvJnkXCIp3l2fZTgK2x365eeggbxB-wcGRn";"2020-03-26 21:21:22";"2020-03-26 21:37:55";"2020-03-26 21:37:55";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=379J5II41TSHA9AT3HL7ATRNPQGLEN&hitId=3DZKABX20MH3NW4FVSCGIUT1LNWCVW&workerId=A1WRYUFOYFF8QO&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"1";"2";"25";"4";"poor";"Missouri";"1";"2";"2";"";"25_35k";"25_35k";"1";"1";"1";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"4";"4";"4";"4";"5";"5";"4";"2";"3";"1";"1";"1";"1";"2";"2";"2";"1";"2";"2";"4";"4";"3";"3";"3";"3";"3";"3";"2";"3";"3";"3";"3";"4";"2";"9";"";"";"";"";"";"";"";"";"";"";"2";"2";"1";"2";"1";"1";"1";"1";"1";"2";"2";"25";""
"Vi6L8MjoRgYBVUB7QAIkJDmAdu5YJ2lVZJK4APbEOmwIC1EYWv7SLyiY8nThOMW5";"2020-03-26 21:27:55";"2020-03-26 21:35:20";"2020-03-26 21:35:20";"";"";"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"1";"2";"27";"5";"rich";"California";"1";"2";"1";"3";"75_100k";"15_25k";"1";"1";"1";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"3";"2";"2";"2";"4";"3";"2";"2";"4";"3";"3";"4";"3";"3";"2";"3";"4";"3";"3";"4";"3";"4";"2";"1";"1";"2";"2";"2";"1";"1";"2";"2";"3";"1";"10";"";"";"";"";"";"";"";"";"";"";"2";"2";"2";"2";"1";"1";"1";"2";"1";"2";"1";"27";""
"PXICswN3PvAzs8OYGzJBJVP1vg0ki1qI3v1gzQ5N5PyaCxUznZxW_gANm0A284z5";"2020-03-26 21:30:40";"2020-03-26 21:38:55";"2020-03-26 21:38:55";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3TDXMTX3CG6B7T98CW5W6P7IROY6I9&hitId=3DZKABX20MH3NW4FVSCGIUT1LNWCVW&workerId=A2APG8MSLJ6G2K&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"1";"1";"69";"3";"poor";"Florida";"1";"2";"1";"3";"25_35k";"25_35k";"2";"2";"2";"1200_2000";"1";"";"2";"2";"2";"2";"1";"2";"1";"1";"2";"2";"";"";"";"";"100_250";"";"less_than_50";"less_than_50";"";"";"5";"1";"1";"3";"2";"1";"1";"1";"1";"1";"1";"1";"1";"3";"2";"2";"1";"3";"2";"2";"1";"3";"2";"4";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"4";"4";"4";"4";"4";"4";"3";"1";"3";"2";"2";"1";"4";"1";"4";"1";"3";"5";"5";"5";"3";"2";"3";"3";"4";"5";"4";"3";"3";"4";"2";"4";"5";"4";"6";"";"";"";"";"";"";"";"";"";"";"2";"2";"2";"1";"2";"2";"1";"1";"1";"2";"2";"69";""
"hh9b1XjecI9EU1B4k0zTwLTDWXjwRlz3pB78bwzHYhM81ZiIRBR-ixOrKzIH61be";"2020-03-26 21:42:06";"2020-03-26 21:50:30";"2020-03-26 21:50:30";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3M0BCWMB808ZE0A8X4QJIW2IK07BW6&hitId=3DZKABX20MH3NW4FVSCGIUT1LNWCVW&workerId=ALU26OFJLVMAE&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"1";"1";"33";"3";"poor";"Washington";"2";"2";"1";"1";"35_50k";"75_100k";"2";"2";"1";"";"1";"";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"";"";"";"";"500_1000";"100_250";"less_than_50";"50_100";"";"";"5";"2";"3";"4";"4";"2";"2";"2";"4";"1";"2";"2";"2";"3";"3";"1";"2";"2";"2";"2";"2";"2";"2";"2";"4";"2";"1";"2";"4";"3";"1";"4";"4";"1";"1";"1";"1";"1";"1";"1";"1";"4";"4";"1";"1";"1";"1";"1";"1";"2";"1";"1";"4";"1";"1";"1";"4";"1";"4";"5";"3";"4";"3";"5";"4";"5";"5";"5";"4";"5";"4";"5";"4";"3";"3";"1";"4";"2";"4";"4";"5";"2";"3";"3";"2";"3";"2";"3";"4";"4";"2";"4";"9";"";"";"";"";"";"";"";"";"";"";"1";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"33";""
"UYqugb64CJEXXnJlf0FXwdOpuouR8by5g5Ero4CZlIEAfVf_vnOgJnXtNyqfAUgt";"2020-03-26 21:52:16";"2020-03-26 22:01:47";"2020-03-26 22:01:47";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3PJUZCGDJBS506ZT1HWHDA46ET198F&hitId=3DZKABX20MH3NW4FVSCGIUT1LNWCVW&workerId=A3LPHYONE222OY&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0";"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0";"1";"2";"39";"2";"poorer";"Georgia";"1";"2";"2";"";"15_25k";"15_25k";"2";"1";"1";"";"1";"";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"";"";"";"";"50_100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"2";"3";"1";"2";"4";"1";"1";"1";"1";"2";"1";"1";"2";"1";"4";"5";"4";"4";"3";"5";"4";"3";"2";"3";"2";"3";"5";"2";"2";"1";"2";"3";"3";"3";"2";"3";"3";"4";"3";"3";"3";"2";"4";"3";"2";"5";"4";"3";"8";"";"";"";"";"";"";"";"";"";"";"2";"1";"1";"1";"2";"1";"1";"2";"1";"2";"2";"39";""
"jZGxZ7OLoK9OqR73BpiY3PZyLSoWEPtzlts1SCZyfMOss_wD6NySNRlMaPSp8bqb";"2020-03-26 21:57:12";"2020-03-26 22:13:35";"2020-03-26 22:13:35";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=37WLF8U1WU22DOZWCZQ8J5MVJST6KQ&hitId=3DZKABX20MH3NW4FVSCGIUT1LNWCVW&workerId=A3388HIWAKD3DV&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"1";"4";"26";"NA";"NA";"Ohio";"1";"2";"4";"";"";"";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"2";"4";"4";"4";"3";"5";"4";"1";"5";"4";"5";"5";"4";"2";"2";"1";"4";"1";"1";"4";"1";"5";"3";"1";"5";"2";"5";"2";"5";"1";"4";"1";"1";"4";"";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"2";"2";"2";"2";"2";"2";"1";"30";"Thank you"
"kJgtdFx9nYxEJl2Goy7OhxM7a3BEoaefLJU_IKTCXdykWc7eefOz_Plm-hLrnq94";"2020-03-26 21:58:57";"2020-03-26 22:34:51";"2020-03-26 22:34:51";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=35K3O9HUAGPVAH0XH6I9FGM3SUUEFB&hitId=3DZKABX20MH3NW4FVSCGIUT1LNWCVW&workerId=A34SUZWGLXIWM8&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"1";"2";"37";"2";"poor";"Kentucky";"1";"2";"2";"";"25_35k";"15_25k";"2";"2";"1";"";"1";"";"2";"2";"2";"2";"1";"1";"2";"1";"2";"2";"";"";"";"";"100_250";"50_100";"";"less_than_50";"";"";"5";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"3";"4";"4";"3";"3";"4";"2";"1";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"3";"4";"5";"5";"4";"1";"4";"4";"2";"5";"5";"1";"2";"";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"2";"2";"2";"2";"2";"2";"1";"37";"I think the most dangerous and contagious thing ""going around"" right now is paranoia..."
"g85cVBf7KUo1Udvk0MspPJatwaOSRfxbfISuTt3wnf0wfRdEQVt1rN8Grk310vvT";"2020-03-26 22:13:05";"2020-03-26 22:24:41";"2020-03-26 22:24:41";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=317HQ483IC4JEEF0BDRD80T4MENINV&hitId=3DZKABX20MH3NW4FVSCGIUT1LNWCVW&workerId=AXAO7UJYYEFCO&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"1";"1";"37";"4";"average";"West_Virginia";"3";"2";"2";"";"25_35k";"15_25k";"2";"2";"1";"";"1";"";"2";"1";"2";"2";"1";"2";"2";"1";"2";"2";"";"less_than_50";"";"";"100_250";"";"";"less_than_50";"";"";"5";"1";"1";"1";"2";"4";"2";"2";"2";"1";"1";"1";"1";"2";"2";"1";"1";"1";"1";"1";"1";"2";"4";"2";"1";"2";"1";"1";"2";"1";"1";"1";"2";"4";"4";"1";"1";"1";"1";"1";"1";"2";"2";"1";"2";"1";"1";"1";"1";"2";"4";"2";"2";"2";"1";"1";"2";"1";"4";"3";"3";"4";"3";"4";"3";"4";"4";"4";"4";"4";"5";"4";"2";"2";"2";"3";"2";"4";"3";"3";"3";"4";"3";"4";"3";"2";"4";"3";"2";"4";"5";"3";"8";"";"";"";"";"";"";"";"";"";"";"2";"1";"1";"1";"2";"1";"1";"2";"2";"2";"1";"37";""
"ugkSyvLq5qhhfiHycxALFVvAkAi_o288IV4SulsyzDKhwR32h2lWPH_fvQJzoOCv";"2020-03-26 22:14:00";"2020-03-26 22:23:18";"2020-03-26 22:23:18";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=392CY0QWG63XS65UT8CH9RN4VXS4IM&hitId=3DZKABX20MH3NW4FVSCGIUT1LNWCVW&workerId=ALEJV7D94ZLHF&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"1";"2";"30";"4";"poorest";"Arizona";"4";"2";"1";"2";"under_15";"under_15";"2";"1";"";"";"";"";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"";"";"";"";"less_than_50";"";"less_than_50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"2";"2";"1";"2";"2";"3";"1";"1";"1";"1";"2";"1";"1";"1";"2";"4";"1";"1";"4";"4";"2";"2";"2";"1";"1";"2";"1";"3";"1";"3";"3";"3";"2";"3";"1";"3";"2";"2";"2";"3";"2";"3";"2";"1";"1";"2";"1";"3";"3";"3";"3";"3";"2";"2";"3";"3";"3";"3";"3";"4";"3";"6";"";"";"";"";"";"";"";"";"";"";"1";"1";"1";"2";"2";"2";"1";"2";"2";"2";"1";"30";""
"Lgsfqrb-VWeYq-vHH1kDxJ0RBxXpXD4LIBUkMULBI50HAl8rvbPgHuqfbS6FCmyI";"2020-03-26 22:14:37";"2020-03-26 22:25:08";"2020-03-26 22:25:08";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3M0BCWMB808ZE0A8X4QJIW2IK07BW6&hitId=3DZKABX20MH3NW4FVSCGIUT1LNWCVW&workerId=A2PXJTMWGUE5DC&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"1";"1";"60";"4";"average";"Washington";"4";"2";"1";"1";"35_50k";"35_50k";"2";"2";"1";"";"1";"";"1";"1";"2";"2";"1";"1";"2";"1";"2";"2";"50_100";"less_than_50";"";"";"100_250";"less_than_50";"";"less_than_50";"";"";"5";"1";"1";"1";"1";"2";"2";"1";"2";"2";"1";"1";"1";"2";"2";"1";"2";"1";"1";"1";"1";"1";"3";"2";"2";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"5";"5";"5";"4";"5";"4";"4";"3";"2";"3";"4";"2";"3";"3";"2";"1";"2";"2";"2";"3";"3";"3";"4";"4";"2";"3";"2";"4";"4";"3";"4";"4";"1";"3";"";"";"";"";"";"";"";"";"";"";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"2";"60";""
"7vcsML1AE5c1dQwMV2rkSDxaCs-9gcH6X9rr91KmUw26gfntR7sIe_haS6MP84_b";"2020-03-26 22:21:56";"2020-03-26 22:28:09";"2020-03-26 22:28:09";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3K772S5NPDNFODR3CW69I1YG897EH9&hitId=3DZKABX20MH3NW4FVSCGIUT1LNWCVW&workerId=AU34T9OMHN4Z4&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"1";"1";"41";"2";"poorer";"Florida";"3";"2";"1";"3";"";"";"1";"2";"1";"";"1";"";"2";"2";"2";"2";"1";"1";"1";"2";"2";"1";"";"";"";"";"100_250";"less_than_50";"less_than_50";"";"";"less_than_50";"5";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"2";"4";"1";"3";"3";"2";"1";"5";"4";"1";"4";"2";"5";"5";"5";"3";"1";"5";"5";"5";"2";"2";"3";"3";"3";"3";"3";"2";"4";"3";"2";"4";"4";"2";"8";"";"";"";"";"";"";"";"";"";"";"1";"2";"2";"1";"1";"2";"1";"2";"2";"2";"2";"41";""
"2LoYbelr6w0ar9g_KcMdXQJrlTgi-tHnwwD6Q1Qvk9ZuInuB6E5zlnD4-eocLSZ3";"2020-03-26 22:27:33";"2020-03-26 22:36:35";"2020-03-26 22:36:35";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=37TD41K0AMLPHOL5RZCDWR5FW8JSCN&hitId=3DZKABX20MH3NW4FVSCGIUT1LNWCVW&workerId=ACTBJYB46CJO3&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"1";"2";"62";"4";"rich";"Pennsylvania";"1";"2";"1";"1";"above_100k";"above_100k";"2";"2";"1";"";"1";"";"2";"2";"2";"2";"1";"2";"1";"1";"2";"2";"";"";"";"";"100_250";"";"less_than_50";"less_than_50";"";"";"5";"1";"1";"2";"2";"1";"1";"1";"2";"1";"2";"1";"1";"2";"2";"2";"2";"2";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"2";"1";"3";"2";"2";"2";"1";"1";"1";"2";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"4";"4";"5";"5";"5";"5";"4";"3";"2";"3";"2";"3";"2";"1";"1";"2";"2";"2";"3";"1";"2";"2";"2";"4";"4";"4";"4";"2";"4";"4";"3";"5";"5";"1";"7";"";"";"";"";"";"";"";"";"";"";"2";"2";"1";"1";"2";"1";"1";"1";"1";"2";"2";"62";""
